,service,flag,src_bytes,dst_bytes,count,serror_rate,same_srv_rate,diff_srv_rate,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_serror_rate,label
97783,49,5,0,0,264,1.0,0.08,0.06,5,0.02,0.08,1.0,1
97784,49,5,0,0,198,1.0,0.02,0.06,3,0.01,0.06,1.0,1
97785,20,9,0,5696,1,0.0,1.0,0.0,39,1.0,0.0,0.0,0
97786,44,9,1,0,4,0.0,1.0,0.0,4,0.02,0.2,0.0,1
97787,24,9,314,1179,21,0.0,1.0,0.0,255,1.0,0.0,0.0,0
97788,11,1,0,0,279,0.0,0.07,0.06,19,0.07,0.08,0.0,1
97789,18,5,0,0,194,1.0,0.06,0.07,11,0.04,0.08,1.0,1
97790,24,9,307,5280,4,0.0,1.0,0.0,255,1.0,0.0,0.0,0
97791,49,1,0,0,306,0.03,0.0,1.0,1,0.0,0.98,0.04,1
97792,24,9,305,1075,2,0.0,1.0,0.0,253,0.99,0.01,0.0,0
97793,12,9,44,131,77,0.0,1.0,0.0,254,1.0,0.01,0.0,0
97794,44,9,146,105,1,0.0,1.0,0.0,1,0.0,0.84,0.0,0
97795,36,1,0,0,245,0.0,0.06,0.07,28,0.11,0.07,0.0,1
97796,44,9,113,0,17,0.0,1.0,0.0,17,0.55,0.13,0.0,0
97797,49,5,0,0,189,1.0,0.01,0.06,20,0.08,0.05,1.0,1
97798,24,9,364,758,4,0.0,1.0,0.0,255,1.0,0.0,0.0,0
97799,24,9,218,5496,5,0.0,1.0,0.0,255,1.0,0.0,0.0,0
97800,24,9,228,6371,6,0.0,1.0,0.0,255,1.0,0.0,0.0,0
97801,24,9,330,12469,7,0.0,1.0,0.0,255,1.0,0.0,0.01,0
97802,54,9,1301,366,1,0.0,1.0,0.0,201,0.74,0.03,0.0,0
97803,12,9,44,132,12,0.0,1.0,0.0,200,0.79,0.03,0.0,0
97804,24,9,199,354,23,0.0,1.0,0.0,255,1.0,0.0,0.0,0
97805,13,5,0,0,283,1.0,0.06,0.05,5,0.02,0.07,1.0,1
97806,44,4,1,0,2,0.0,1.0,0.0,2,0.01,0.68,0.0,1
97807,24,9,282,392,22,0.0,1.0,0.0,255,1.0,0.0,0.0,0
97808,28,1,0,0,286,0.0,0.07,0.06,20,0.08,0.07,0.0,1
97809,49,1,0,0,281,0.11,0.0,1.0,1,0.0,1.0,0.12,1
97810,12,9,43,74,128,0.0,1.0,0.0,245,0.96,0.01,0.0,0
97811,44,9,147,0,1,0.0,1.0,0.0,1,0.0,0.6,0.0,0
97812,49,5,0,0,211,1.0,0.06,0.06,16,0.06,0.07,1.0,1
97813,5,1,0,0,143,0.0,0.13,0.06,19,0.07,0.07,0.0,1
97814,6,1,0,0,119,0.0,0.14,0.07,17,0.07,0.06,0.0,1
97815,49,1,0,0,101,0.0,0.01,0.07,1,0.0,0.06,0.0,1
97816,24,9,297,10862,12,0.0,1.0,0.0,255,1.0,0.0,0.0,0
97817,12,9,44,44,12,0.0,1.0,0.0,92,0.96,0.02,0.0,0
97818,35,5,0,0,229,1.0,0.01,0.06,14,0.05,0.08,1.0,1
97819,24,5,0,0,8,1.0,0.5,0.38,56,0.22,0.03,1.0,1
97820,24,4,160,0,1,0.0,1.0,0.0,255,1.0,0.0,0.0,0
97821,18,9,7,277,1,0.0,1.0,0.0,4,0.02,0.04,0.0,0
97822,49,5,0,0,232,1.0,0.05,0.06,1,0.0,0.09,1.0,1
97823,5,1,0,0,204,0.0,0.01,0.07,2,0.01,0.08,0.0,1
97824,59,5,0,0,142,1.0,0.15,0.04,7,0.03,0.06,1.0,1
97825,20,9,252,0,2,0.0,1.0,0.0,42,0.1,0.1,0.0,0
97826,24,9,241,494,1,0.0,1.0,0.0,255,1.0,0.0,0.01,0
97827,12,9,134,46,247,0.0,1.0,0.01,103,0.76,0.01,0.0,0
97828,69,5,0,0,137,1.0,0.12,0.05,17,0.07,0.05,1.0,1
97829,54,9,2021,331,1,0.0,1.0,0.0,192,0.73,0.02,0.01,0
97830,20,9,383,0,2,0.0,1.0,0.0,13,0.39,0.15,0.0,0
97831,20,9,6601,0,18,0.0,1.0,0.0,75,0.46,0.08,0.0,0
97832,12,9,44,77,221,0.0,1.0,0.0,254,1.0,0.01,0.0,0
97833,49,5,0,0,23,1.0,0.78,0.13,18,0.07,0.08,1.0,1
97834,12,9,44,140,116,0.0,0.99,0.02,211,0.84,0.02,0.0,0
97835,15,9,1032,0,511,0.0,1.0,0.0,131,0.51,0.01,0.0,1
97836,24,9,54540,8314,2,0.0,1.0,0.0,122,1.0,0.0,0.0,1
97837,24,5,0,0,281,1.0,0.03,0.06,8,0.03,0.05,1.0,1
97838,24,5,0,0,5,1.0,0.2,0.6,54,0.21,0.03,1.0,1
97839,49,5,0,0,147,1.0,0.12,0.05,18,0.07,0.06,1.0,1
97840,24,9,230,3432,12,0.0,1.0,0.0,255,1.0,0.0,0.0,0
97841,14,9,8,0,1,0.0,1.0,0.0,75,1.0,0.0,0.0,1
97842,49,5,0,0,268,1.0,0.09,0.05,24,0.09,0.07,1.0,1
97843,24,9,206,2014,1,0.0,1.0,0.0,255,1.0,0.0,0.0,0
97844,24,9,283,1723,2,0.0,1.0,0.0,255,1.0,0.0,0.0,0
97845,12,9,45,83,200,0.0,1.0,0.0,254,1.0,0.01,0.0,0
97846,24,9,263,26456,2,0.0,1.0,0.0,255,1.0,0.0,0.0,0
97847,19,9,878,2586,1,0.0,1.0,0.0,31,0.22,0.04,0.0,0
97848,24,9,309,103,3,0.0,1.0,0.0,255,1.0,0.0,0.0,0
97849,19,5,0,0,238,1.0,0.04,0.06,9,0.04,0.07,1.0,1
97850,21,5,0,0,271,1.0,0.02,0.06,5,0.02,0.07,1.0,1
97851,19,9,1175,3380,1,0.0,1.0,0.0,41,0.23,0.39,0.0,0
97852,14,9,8,0,1,0.0,1.0,0.0,59,1.0,0.0,0.0,1
97853,24,9,156,2129,1,0.0,1.0,0.0,255,1.0,0.0,0.0,0
97854,49,9,207,0,2,0.0,1.0,0.0,4,1.0,0.0,0.0,1
97855,20,5,0,0,213,1.0,0.09,0.07,20,0.08,0.07,1.0,1
97856,12,9,44,73,136,0.0,1.0,0.0,202,0.79,0.01,0.0,0
97857,9,2,0,0,234,0.0,0.03,0.06,8,0.03,0.07,0.0,1
97858,49,9,105,146,7,0.0,0.14,0.29,243,0.95,0.01,0.0,0
97859,24,9,252,24356,1,0.0,1.0,0.0,255,1.0,0.0,0.0,0
97860,12,9,43,123,53,0.0,1.0,0.0,254,1.0,0.01,0.0,0
97861,24,1,0,0,1,0.0,1.0,0.0,254,1.0,0.0,0.0,0
97862,24,5,0,0,11,1.0,1.0,0.0,11,0.04,0.07,1.0,1
97863,2,5,0,0,299,1.0,0.07,0.05,20,0.08,0.06,1.0,1
97864,24,9,297,12884,4,0.0,1.0,0.0,128,1.0,0.0,0.0,0
97865,49,5,0,0,250,1.0,0.06,0.06,4,0.02,0.09,1.0,1
97866,34,5,0,0,106,1.0,0.08,0.07,16,0.06,0.06,1.0,1
97867,24,9,292,1689,8,0.0,1.0,0.0,255,1.0,0.0,0.0,0
97868,24,9,350,2162,10,0.0,1.0,0.0,255,1.0,0.0,0.0,0
97869,29,5,0,0,146,1.0,0.05,0.07,8,0.03,0.07,1.0,1
97870,20,9,383,0,2,0.0,1.0,0.0,64,0.27,0.01,0.01,0
97871,20,9,1699,0,8,0.0,1.0,0.0,40,0.42,0.1,0.0,0
97872,49,4,0,0,1,0.0,1.0,0.0,1,0.0,0.31,0.0,1
97873,37,5,0,0,242,1.0,0.01,0.06,2,0.01,0.07,1.0,1
97874,49,5,0,0,140,1.0,0.12,0.06,2,0.01,0.06,1.0,1
97875,49,5,0,0,195,1.0,0.06,0.07,11,0.04,0.07,1.0,1
97876,20,9,59,0,19,0.0,1.0,0.0,44,0.35,0.08,0.0,0
97877,6,5,0,0,123,1.0,0.01,0.07,1,0.0,0.06,1.0,1
97878,14,9,8,0,1,0.0,1.0,0.0,255,1.0,0.0,0.0,1
97879,49,1,0,0,27,0.0,0.04,1.0,1,0.0,0.44,0.0,1
97880,17,5,0,0,135,1.0,0.03,0.06,4,0.02,0.07,1.0,1
97881,14,9,8,0,1,0.0,1.0,0.0,176,1.0,0.0,0.0,1
97882,12,9,44,78,133,0.0,1.0,0.0,254,1.0,0.01,0.0,0
97883,12,9,44,116,295,0.0,1.0,0.0,214,0.84,0.01,0.0,0
97884,54,9,2376,326,1,0.0,1.0,0.0,158,0.55,0.02,0.0,0
97885,12,9,33,0,1,0.0,1.0,0.0,22,0.09,0.16,0.0,0
97886,49,5,0,0,300,1.0,0.02,0.06,5,0.02,0.08,1.0,1
97887,24,9,288,288,14,0.0,1.0,0.0,255,1.0,0.0,0.0,0
97888,49,5,0,0,222,1.0,0.06,0.05,8,0.03,0.08,1.0,1
97889,24,9,304,1396,3,0.0,1.0,0.0,255,1.0,0.0,0.0,0
97890,24,9,289,6329,9,0.0,1.0,0.0,255,1.0,0.0,0.0,0
97891,49,5,0,0,194,1.0,0.08,0.06,1,0.0,0.07,1.0,1
97892,49,1,0,0,142,0.0,0.09,0.06,13,0.05,0.09,0.0,1
97893,10,5,0,0,266,1.0,0.05,0.06,8,0.03,0.07,1.0,1
97894,24,9,316,314,2,0.0,1.0,0.0,255,1.0,0.0,0.0,0
97895,20,9,10,0,1,0.0,1.0,0.0,15,0.06,0.93,0.92,0
97896,15,9,1032,0,104,0.0,1.0,0.0,104,0.41,0.02,0.0,1
97897,24,9,231,4896,13,0.0,1.0,0.0,255,1.0,0.0,0.0,0
97898,5,5,0,0,294,1.0,0.0,0.06,2,0.01,0.07,1.0,1
97899,49,5,0,0,241,1.0,0.08,0.06,20,0.08,0.06,1.0,1
97900,24,9,157,405,1,0.0,1.0,0.0,255,1.0,0.0,0.0,0
97901,44,1,0,0,321,0.1,0.0,1.0,1,0.0,1.0,0.09,1
97902,49,5,0,0,102,1.0,0.11,0.06,12,0.05,0.06,1.0,1
97903,54,9,9003,335,1,0.0,1.0,0.0,169,0.97,0.03,0.0,0
97904,24,9,321,182,24,0.0,1.0,0.0,255,1.0,0.0,0.0,0
97905,24,9,317,738,18,0.0,1.0,0.0,255,1.0,0.0,0.0,0
97906,14,9,8,0,1,0.0,1.0,0.0,59,1.0,0.0,0.0,1
97907,20,5,0,0,56,1.0,0.16,0.07,49,0.19,0.02,1.0,1
97908,24,5,0,0,19,1.0,0.47,0.21,68,0.27,0.02,1.0,1
97909,30,1,0,0,148,0.0,0.14,0.05,20,0.08,0.06,0.0,1
97910,20,9,11,0,2,0.0,1.0,0.0,19,0.19,0.19,0.05,0
97911,24,4,54540,7300,3,0.0,1.0,0.0,255,1.0,0.0,0.0,1
97912,49,1,0,0,163,0.0,0.01,0.07,1,0.0,0.07,0.0,1
97913,15,9,1032,0,128,0.0,1.0,0.0,128,0.5,0.01,0.0,1
97914,44,1,0,0,511,0.21,0.0,1.0,1,0.0,1.0,0.17,1
97915,24,9,208,2408,9,0.0,1.0,0.0,255,1.0,0.0,0.0,0
97916,8,5,0,0,292,1.0,0.03,0.05,11,0.04,0.08,1.0,1
97917,20,9,245,0,2,0.0,1.0,0.0,6,0.03,0.07,0.0,0
97918,36,5,0,0,211,1.0,0.03,0.06,18,0.07,0.07,1.0,1
97919,49,9,28,0,97,0.0,1.0,0.0,97,0.57,0.02,0.0,1
97920,24,9,246,455,13,0.0,1.0,0.0,255,1.0,0.0,0.0,0
97921,24,1,0,0,1,0.0,1.0,0.0,181,1.0,0.0,0.0,0
97922,29,5,0,0,195,1.0,0.07,0.06,13,0.05,0.06,1.0,1
97923,24,9,332,4896,13,0.0,1.0,0.0,255,1.0,0.0,0.0,0
97924,24,1,0,0,1,0.0,1.0,0.0,247,1.0,0.0,0.0,0
97925,4,5,0,0,288,1.0,0.04,0.06,13,0.05,0.07,1.0,1
97926,20,9,1874,0,12,0.0,1.0,0.0,81,0.32,0.02,0.0,0
97927,49,5,0,0,177,1.0,0.07,0.06,1,0.0,0.07,1.0,1
97928,54,9,2797,363,1,0.0,1.0,0.0,201,0.87,0.03,0.0,0
97929,69,5,0,0,146,1.0,0.15,0.05,22,0.09,0.05,1.0,1
97930,24,9,305,525,3,0.0,1.0,0.0,255,1.0,0.0,0.0,0
97931,20,5,0,0,125,1.0,0.16,0.06,19,0.07,0.08,1.0,1
97932,65,9,182,0,3,0.0,0.33,1.0,7,0.03,0.01,0.0,0
97933,4,9,9,38,1,0.0,1.0,0.0,7,1.0,0.0,0.0,0
97934,12,9,44,137,80,0.0,1.0,0.0,254,1.0,0.01,0.0,0
97935,12,9,44,133,185,0.0,0.99,0.01,183,0.85,0.01,0.0,0
97936,49,1,0,0,1,0.0,1.0,0.0,2,0.02,1.0,0.0,1
97937,59,5,0,0,222,1.0,0.09,0.06,20,0.08,0.06,1.0,1
97938,20,9,9178,0,17,0.0,1.0,0.0,111,0.45,0.04,0.0,0
97939,16,5,0,0,137,1.0,0.15,0.05,21,0.08,0.05,1.0,1
97940,14,9,8,0,1,0.0,1.0,0.0,115,1.0,0.0,0.0,1
97941,24,9,234,254,8,0.0,1.0,0.0,255,1.0,0.0,0.0,0
97942,24,9,314,902,20,0.0,1.0,0.0,255,1.0,0.0,0.0,0
97943,60,9,124,12462,1,0.0,1.0,0.0,2,0.01,0.03,0.01,0
97944,35,1,0,0,236,0.0,0.03,0.07,6,0.02,0.08,0.0,1
97945,68,5,0,0,103,1.0,0.03,0.07,3,0.01,0.08,1.0,1
97946,40,5,0,0,287,1.0,0.06,0.05,17,0.07,0.05,1.0,1
97947,49,1,0,0,1,0.0,1.0,0.0,2,0.07,1.0,0.0,1
97948,18,9,10,0,1,0.0,1.0,0.0,7,0.02,0.08,0.0,0
97949,49,5,0,0,182,1.0,0.1,0.05,18,0.07,0.07,1.0,1
97950,44,1,0,0,394,0.09,0.0,1.0,1,0.0,1.0,0.11,1
97951,24,9,224,20309,4,0.0,1.0,0.0,255,1.0,0.0,0.0,0
97952,14,9,8,0,1,0.0,1.0,0.0,141,1.0,0.0,0.0,1
97953,14,9,8,0,1,0.0,1.0,0.0,38,1.0,0.0,0.0,1
97954,49,5,0,0,205,1.0,0.04,0.06,16,0.06,0.06,1.0,1
97955,49,5,0,0,106,1.0,0.16,0.07,17,0.07,0.06,1.0,1
97956,54,9,11966,1430,1,0.0,1.0,0.0,172,0.7,0.02,0.0,0
97957,5,5,0,0,207,1.0,0.07,0.06,15,0.06,0.06,1.0,1
97958,49,1,0,0,110,0.01,0.01,1.0,1,0.0,0.45,0.0,1
97959,32,5,0,0,227,1.0,0.01,0.06,3,0.01,0.07,1.0,1
97960,29,5,0,0,218,1.0,0.02,0.06,19,0.07,0.07,1.0,1
97961,49,1,0,0,139,0.0,0.09,0.06,13,0.05,0.06,0.0,1
97962,20,9,246,0,1,0.0,1.0,0.0,36,1.0,0.0,0.0,1
97963,24,9,200,1484,5,0.0,1.0,0.0,255,1.0,0.0,0.0,0
97964,49,5,0,0,116,1.0,0.09,0.07,5,0.02,0.07,1.0,1
97965,24,9,317,1549,19,0.0,1.0,0.0,255,1.0,0.0,0.0,0
97966,24,9,346,353,6,0.0,1.0,0.0,255,1.0,0.0,0.0,0
97967,54,9,1191,334,1,0.0,1.0,0.0,154,0.47,0.09,0.0,0
97968,30,5,0,0,143,1.0,0.1,0.06,8,0.03,0.07,1.0,1
97969,24,1,0,0,1,0.0,1.0,0.0,149,1.0,0.0,0.0,0
97970,24,1,0,0,1,0.0,1.0,0.0,87,1.0,0.0,0.0,0
97971,24,9,328,7161,1,0.0,1.0,0.0,255,1.0,0.0,0.0,0
97972,14,9,8,0,1,0.0,1.0,0.0,81,1.0,0.0,0.0,1
97973,49,1,0,0,1,0.0,1.0,0.0,1,0.03,1.0,0.0,1
97974,49,5,0,0,150,1.0,0.13,0.05,17,0.07,0.06,1.0,1
97975,12,9,44,80,187,0.0,1.0,0.0,255,1.0,0.0,0.0,0
97976,20,9,334,0,1,0.0,1.0,0.0,38,0.6,0.4,0.0,1
97977,14,9,30,0,1,0.0,1.0,0.0,116,1.0,0.0,0.0,0
97978,49,5,0,0,198,1.0,0.09,0.06,11,0.04,0.09,1.0,1
97979,24,9,306,1309,24,0.0,1.0,0.0,255,1.0,0.0,0.0,0
97980,11,1,0,0,134,0.0,0.05,0.07,6,0.02,0.07,0.0,1
97981,12,9,44,44,144,0.0,1.0,0.0,255,1.0,0.0,0.0,0
97982,20,9,1690,0,4,0.0,1.0,0.0,10,0.23,0.07,0.0,0
97983,24,9,262,16613,1,0.0,1.0,0.0,255,1.0,0.0,0.0,0
97984,26,5,0,0,148,1.0,0.13,0.05,19,0.07,0.06,1.0,1
97985,24,9,175,6582,1,0.0,1.0,0.0,255,1.0,0.0,0.0,0
97986,12,9,45,130,147,0.0,1.0,0.0,254,1.0,0.01,0.0,0
97987,54,9,871,328,1,0.0,1.0,0.0,36,0.92,0.08,0.0,0
97988,18,9,9,268,1,0.0,1.0,0.0,5,0.02,0.02,0.0,0
97989,24,9,293,1506,19,0.0,1.0,0.0,255,1.0,0.0,0.0,0
97990,24,9,349,1262,6,0.0,1.0,0.0,255,1.0,0.0,0.0,0
97991,24,9,342,443,24,0.0,1.0,0.0,255,1.0,0.0,0.0,0
97992,6,1,0,0,130,0.0,0.13,0.06,17,0.07,0.07,0.0,1
97993,24,9,300,14150,8,0.0,1.0,0.0,255,1.0,0.0,0.0,0
97994,24,9,54540,8314,3,0.0,1.0,0.0,255,1.0,0.0,0.01,1
97995,49,5,0,0,146,1.0,0.03,0.06,4,0.03,0.12,1.0,1
97996,12,9,44,80,135,0.0,1.0,0.0,255,1.0,0.0,0.0,0
97997,24,9,223,553,8,0.0,1.0,0.0,255,1.0,0.0,0.0,0
97998,26,5,0,0,206,1.0,0.01,0.07,2,0.01,0.07,1.0,1
97999,18,9,6,137,1,0.0,1.0,0.0,5,0.02,0.02,0.0,0
98000,41,5,0,0,133,1.0,0.03,0.06,17,0.07,0.07,1.0,1
98001,14,9,64,0,3,0.0,1.0,0.0,3,0.02,0.04,0.0,0
98002,24,9,234,355,13,0.0,1.0,0.0,255,1.0,0.0,0.0,0
98003,54,5,0,0,50,1.0,0.02,0.1,14,0.0,0.06,1.0,1
98004,49,9,1,0,67,0.0,0.04,0.09,3,0.01,0.18,0.0,1
98005,12,9,34,91,8,0.0,1.0,0.0,251,0.98,0.01,0.0,0
98006,24,9,327,818,12,0.0,1.0,0.0,183,1.0,0.0,0.0,0
98007,12,9,46,139,65,0.0,1.0,0.0,254,1.0,0.01,0.0,0
98008,24,9,291,12334,7,0.0,1.0,0.0,255,1.0,0.0,0.0,0
98009,24,9,276,651,9,0.0,1.0,0.0,255,1.0,0.0,0.0,0
98010,12,9,44,131,91,0.0,1.0,0.0,255,1.0,0.0,0.0,0
98011,24,9,301,6115,19,0.0,1.0,0.0,255,1.0,0.0,0.0,0
98012,49,5,0,0,130,1.0,0.07,0.06,4,0.02,0.07,1.0,1
98013,8,5,0,0,266,1.0,0.07,0.06,19,0.07,0.07,1.0,1
98014,4,5,0,0,105,1.0,0.05,0.07,5,0.02,0.06,1.0,1
98015,24,9,248,1835,9,0.0,1.0,0.0,255,1.0,0.0,0.0,0
98016,49,5,0,0,103,0.99,0.02,0.07,19,0.07,0.07,1.0,1
98017,12,9,45,134,51,0.0,1.0,0.0,254,1.0,0.01,0.0,0
98018,69,5,0,0,202,1.0,0.03,0.07,7,0.03,0.07,1.0,1
98019,11,5,0,0,275,1.0,0.06,0.06,17,0.07,0.06,1.0,1
98020,24,9,315,3630,12,0.0,1.0,0.0,222,1.0,0.0,0.0,0
98021,12,9,22,75,3,0.0,0.67,0.67,24,0.96,0.08,0.0,0
98022,8,1,0,0,243,0.0,0.03,0.07,7,0.03,0.07,0.0,1
98023,24,9,290,2868,3,0.0,1.0,0.0,255,1.0,0.0,0.0,0
98024,44,1,0,0,1,0.0,1.0,0.0,11,1.0,0.0,0.0,0
98025,49,4,1,0,2,0.0,1.0,0.0,2,0.01,0.73,0.0,1
98026,49,5,0,0,250,1.0,0.08,0.05,19,0.1,0.07,0.93,1
98027,24,9,208,3738,4,0.0,1.0,0.0,255,1.0,0.0,0.0,0
98028,24,9,270,1375,29,0.0,1.0,0.0,255,1.0,0.0,0.0,0
98029,20,9,567,0,1,0.0,1.0,0.0,69,0.29,0.03,0.0,0
98030,24,9,218,1801,1,0.0,1.0,0.0,255,1.0,0.0,0.0,0
98031,49,1,0,0,1,0.0,1.0,0.0,2,0.06,1.0,0.0,1
98032,49,5,0,0,90,1.0,0.2,0.06,3,0.01,0.07,1.0,1
98033,49,10,0,0,1,1.0,1.0,0.0,1,0.01,0.92,0.93,1
98034,24,9,191,5211,15,0.0,1.0,0.0,255,1.0,0.0,0.0,0
98035,24,9,352,397,10,0.0,1.0,0.0,255,1.0,0.0,0.0,0
98036,15,9,1032,0,511,0.0,1.0,0.0,106,0.53,0.04,0.01,1
98037,24,9,187,316,5,0.0,1.0,0.0,255,1.0,0.0,0.0,0
98038,20,9,12983,0,2,0.0,1.0,0.0,70,0.28,0.07,0.0,0
98039,12,9,34,94,1,0.0,1.0,0.0,215,0.61,0.05,0.0,0
98040,24,9,4666,4926,15,0.0,1.0,0.0,255,1.0,0.0,0.0,0
98041,18,5,0,0,5,1.0,0.4,0.4,62,0.24,0.03,1.0,1
98042,23,5,0,0,226,1.0,0.09,0.06,20,0.08,0.07,1.0,1
98043,24,9,209,1645,1,0.0,1.0,0.0,255,1.0,0.0,0.0,0
98044,35,1,0,0,284,0.0,0.05,0.06,15,0.06,0.08,0.0,1
98045,54,9,11676,1405,2,0.0,1.0,0.0,80,0.5,0.02,0.0,0
98046,49,5,0,0,231,1.0,0.08,0.06,18,0.07,0.09,1.0,1
98047,44,9,1,0,3,0.0,1.0,0.0,3,0.01,0.23,0.0,1
98048,46,1,0,0,275,0.0,0.06,0.06,16,0.06,0.08,0.0,1
98049,24,5,0,0,24,1.0,0.5,0.08,68,0.27,0.02,1.0,1
98050,24,9,279,10401,2,0.0,1.0,0.0,255,1.0,0.0,0.0,0
98051,66,2,0,0,149,0.0,0.13,0.06,20,0.08,0.07,0.0,1
98052,24,9,461,5029,14,0.0,1.0,0.0,255,1.0,0.0,0.0,0
98053,24,9,239,526,5,0.0,1.0,0.0,255,1.0,0.0,0.0,0
98054,14,9,8,0,1,0.0,1.0,0.0,97,1.0,0.0,0.0,1
98055,5,5,0,0,263,1.0,0.01,0.05,2,0.01,0.05,1.0,1
98056,49,1,0,0,136,0.0,0.07,0.06,4,0.02,0.07,0.0,1
98057,24,9,259,6086,10,0.0,1.0,0.0,255,1.0,0.0,0.0,0
98058,41,5,0,0,123,1.0,0.15,0.06,18,0.07,0.05,1.0,1
98059,54,9,1076,324,1,0.0,1.0,0.0,181,0.66,0.02,0.01,0
98060,5,1,0,0,237,0.0,0.07,0.07,17,0.07,0.07,0.0,1
98061,54,9,1620,384,1,0.0,1.0,0.0,107,0.42,0.04,0.15,0
98062,12,9,42,71,248,0.0,1.0,0.0,254,1.0,0.01,0.0,0
98063,24,9,317,2276,42,0.0,1.0,0.0,255,1.0,0.0,0.0,0
98064,24,9,193,761,3,0.0,1.0,0.0,255,1.0,0.0,0.0,0
98065,69,5,0,0,226,1.0,0.03,0.06,6,0.02,0.08,1.0,1
98066,24,9,222,1721,11,0.0,1.0,0.0,255,1.0,0.0,0.0,0
98067,15,9,520,0,322,0.0,1.0,0.0,255,1.0,0.0,0.0,1
98068,14,9,18,0,1,0.0,1.0,0.0,172,1.0,0.0,0.0,1
98069,49,5,0,0,75,1.0,0.03,0.08,15,0.06,0.06,1.0,1
98070,54,9,2625,331,1,0.0,1.0,0.0,119,0.2,0.05,0.0,0
98071,24,9,300,872,8,0.0,1.0,0.0,255,1.0,0.0,0.0,0
98072,49,5,0,0,132,1.0,0.02,0.06,5,0.02,0.08,1.0,1
98073,49,5,0,0,52,1.0,0.21,0.08,11,0.04,0.07,1.0,1
98074,69,1,0,0,139,0.0,0.06,0.06,9,0.04,0.08,0.0,1
98075,12,9,46,485,68,0.0,1.0,0.0,255,1.0,0.0,0.0,0
98076,49,9,105,146,1,0.0,1.0,0.0,5,0.56,0.22,0.0,0
98077,44,1,0,0,511,0.07,0.0,0.96,1,0.0,0.91,0.04,1
98078,49,5,0,0,134,1.0,0.03,0.06,16,0.06,0.06,1.0,1
98079,36,5,0,0,277,1.0,0.08,0.05,22,0.09,0.05,1.0,1
98080,20,9,7012,0,8,0.0,1.0,0.0,45,0.26,0.03,0.03,0
98081,14,9,8,0,1,0.0,1.0,0.0,137,1.0,0.0,0.0,1
98082,14,9,8,0,1,0.0,1.0,0.0,142,1.0,0.0,0.0,1
98083,24,9,216,2658,6,0.0,1.0,0.0,255,1.0,0.0,0.0,0
98084,49,1,0,0,179,0.02,0.01,1.0,1,0.0,0.73,0.01,1
98085,49,1,0,0,386,0.0,0.0,0.52,1,0.0,0.52,0.0,1
98086,49,1,0,0,115,0.0,0.07,0.09,8,0.03,0.07,0.0,1
98087,14,9,8,0,1,0.0,1.0,0.0,91,1.0,0.0,0.0,1
98088,44,9,59,0,12,0.08,0.08,0.17,1,0.01,0.04,0.01,0
98089,24,9,213,656,3,0.33,1.0,0.0,255,1.0,0.0,0.0,0
98090,5,5,0,0,278,1.0,0.05,0.06,15,0.06,0.06,1.0,1
98091,24,9,340,654,32,0.0,1.0,0.0,255,1.0,0.0,0.0,0
98092,49,5,0,0,123,1.0,0.01,0.07,1,0.04,0.15,1.0,1
98093,44,9,4316,0,6,0.17,0.17,0.67,1,0.0,0.03,0.0,0
98094,24,2,0,0,2,0.0,1.0,0.0,255,1.0,0.0,0.0,0
98095,49,1,0,0,140,0.0,0.07,0.06,10,0.15,0.09,0.0,1
98096,49,5,0,0,272,1.0,0.04,0.06,14,0.05,0.07,1.0,1
98097,18,5,0,0,26,1.0,0.23,0.15,63,0.25,0.02,1.0,1
98098,24,9,333,16904,30,0.0,1.0,0.0,255,1.0,0.0,0.0,0
98099,20,9,11,0,2,0.0,1.0,0.0,20,0.36,0.27,0.0,0
98100,24,9,162,36569,1,0.0,1.0,0.0,255,1.0,0.0,0.0,0
98101,4,9,9,36,1,0.0,1.0,0.0,9,0.04,0.09,0.01,0
98102,12,9,31,0,1,0.0,1.0,0.0,22,0.11,0.04,0.0,0
98103,24,9,0,1478,6,0.17,1.0,0.0,255,1.0,0.0,0.03,0
98104,49,1,0,0,136,0.01,0.01,1.0,1,0.0,0.56,0.0,1
98105,12,9,45,131,67,0.0,1.0,0.0,254,1.0,0.01,0.0,0
98106,53,5,0,0,143,1.0,0.09,0.06,13,0.05,0.06,1.0,1
98107,24,1,0,0,16,0.0,1.0,0.0,180,1.0,0.0,0.01,0
98108,12,9,46,130,70,0.0,0.99,0.03,195,0.76,0.02,0.0,0
98109,20,9,18,0,1,0.0,1.0,0.0,110,0.41,0.03,0.0,0
98110,19,9,1222,2451,1,0.0,1.0,0.0,119,0.47,0.02,0.0,1
98111,24,9,195,3289,1,0.0,1.0,0.0,255,1.0,0.0,0.0,0
98112,24,5,0,0,46,1.0,0.33,0.07,64,0.25,0.02,1.0,1
98113,49,5,0,0,149,1.0,0.01,0.07,14,0.05,0.09,1.0,1
98114,12,9,52,52,2,0.0,1.0,0.0,229,0.7,0.03,0.01,0
98115,20,9,1214,0,13,0.0,1.0,0.0,104,0.41,0.02,0.0,0
98116,26,5,0,0,105,1.0,0.03,0.07,14,0.05,0.06,1.0,1
98117,24,9,213,24572,3,0.0,1.0,0.0,255,1.0,0.0,0.0,0
98118,54,9,1053,403,1,0.0,1.0,0.0,169,0.67,0.03,0.0,0
