,service,flag,src_bytes,dst_bytes,count,serror_rate,same_srv_rate,diff_srv_rate,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_serror_rate,label
100237,49,5,0,0,163,1.0,0.06,0.07,10,0.04,0.09,1.0,0
100238,12,9,43,107,2,0.0,1.0,0.0,248,0.97,0.01,0.0,4
100239,24,9,199,2462,3,0.0,1.0,0.0,255,1.0,0.0,0.0,4
100240,24,9,315,283,15,0.0,1.0,0.0,255,1.0,0.0,0.0,4
100241,49,5,0,0,109,1.0,0.14,0.05,15,0.06,0.04,1.0,0
100242,24,9,213,307,12,0.0,1.0,0.0,255,1.0,0.0,0.0,4
100243,49,1,0,0,119,0.0,0.03,0.07,24,0.09,0.05,0.0,0
100244,24,9,234,280,14,0.0,1.0,0.0,255,1.0,0.0,0.0,4
100245,15,9,30,0,1,0.0,1.0,0.0,110,1.0,0.0,0.0,4
100246,60,5,0,0,4,1.0,1.0,0.0,66,0.52,0.02,0.98,0
100247,24,9,288,2307,9,0.0,1.0,0.0,255,1.0,0.0,0.01,4
100248,24,1,0,0,1,0.0,1.0,0.0,218,1.0,0.0,0.0,4
100249,29,5,0,0,236,1.0,0.06,0.06,10,0.04,0.07,1.0,0
100250,24,9,324,276,3,0.0,1.0,0.0,228,0.89,0.01,0.0,4
100251,44,9,516,4,400,0.0,1.0,0.0,255,1.0,0.0,0.0,4
100252,66,2,0,0,111,0.0,0.1,0.07,11,0.04,0.06,0.0,0
100253,12,9,44,110,218,0.0,1.0,0.0,253,0.99,0.01,0.0,4
100254,20,5,0,0,274,1.0,0.02,0.06,5,0.02,0.07,1.0,0
100255,24,9,373,870,10,0.0,1.0,0.0,231,1.0,0.0,0.0,4
100256,49,1,0,0,503,0.06,0.0,1.0,1,0.0,1.0,0.08,1
100257,14,9,8,0,1,0.0,1.0,0.0,143,1.0,0.0,0.0,1
100258,49,5,0,0,200,1.0,0.01,0.05,2,0.03,0.12,0.97,0
100259,20,9,748,0,1,0.0,1.0,0.0,23,0.14,0.03,0.0,4
100260,68,5,0,0,254,1.0,0.02,0.06,15,0.06,0.07,1.0,0
100261,12,9,42,42,3,0.0,1.0,0.0,255,1.0,0.0,0.0,4
100262,11,5,0,0,271,1.0,0.01,0.05,3,0.01,0.05,1.0,0
100263,12,9,36,0,11,0.0,1.0,0.0,227,1.0,0.0,0.0,4
100264,24,9,267,2611,8,0.0,1.0,0.0,255,1.0,0.0,0.0,4
100265,24,9,419,10209,19,0.0,1.0,0.0,245,1.0,0.0,0.0,4
100266,24,9,227,647,50,0.0,1.0,0.0,255,1.0,0.0,0.0,4
100267,24,9,333,4516,2,0.0,1.0,0.0,255,1.0,0.0,0.0,4
100268,24,9,284,27340,2,0.0,1.0,0.0,255,1.0,0.0,0.0,4
100269,24,9,220,1792,8,0.0,1.0,0.0,255,1.0,0.0,0.0,4
100270,24,9,262,13187,11,0.0,1.0,0.0,178,1.0,0.0,0.0,4
100271,28,5,0,0,278,1.0,0.03,0.06,9,0.04,0.07,1.0,0
100272,49,9,105,0,1,0.0,1.0,0.0,8,1.0,0.0,0.0,4
100273,24,9,316,421,15,0.0,1.0,0.0,255,1.0,0.0,0.0,4
100274,49,9,28,0,61,0.0,1.0,0.0,61,0.24,0.01,0.0,0
100275,12,9,45,74,202,0.0,1.0,0.0,255,1.0,0.0,0.0,4
100276,12,9,91,0,1,0.0,1.0,0.0,255,1.0,0.0,0.0,4
100277,49,5,0,0,134,1.0,0.03,0.06,14,0.05,0.08,1.0,0
100278,14,9,8,0,1,0.0,1.0,0.0,16,1.0,0.0,0.0,1
100279,44,5,0,0,430,0.07,0.0,1.0,1,0.0,1.0,0.1,1
100280,24,9,238,8718,1,0.0,1.0,0.0,255,1.0,0.0,0.0,4
100281,20,1,0,0,1,0.0,1.0,0.0,1,1.0,0.0,0.0,1
100282,24,9,324,77216,20,0.05,1.0,0.0,255,1.0,0.0,0.05,4
100283,49,1,0,0,336,0.0,0.0,0.52,1,0.0,0.52,0.0,1
100284,54,9,1428,501,1,0.0,1.0,0.0,215,0.85,0.03,0.0,4
100285,24,9,332,2238,13,0.0,1.0,0.0,255,1.0,0.0,0.0,4
100286,68,5,0,0,261,1.0,0.04,0.05,11,0.04,0.05,1.0,0
100287,57,5,0,0,251,1.0,0.09,0.05,23,0.09,0.06,1.0,0
100288,19,9,360,1198,1,0.0,1.0,0.0,76,0.3,0.02,0.0,2
100289,60,5,0,0,38,0.97,0.45,0.08,12,0.05,0.06,1.0,0
100290,20,5,0,0,60,1.0,0.12,0.07,27,0.11,0.06,1.0,0
100291,11,5,0,0,280,1.0,0.04,0.06,11,0.04,0.07,1.0,0
100292,20,9,383,0,2,0.0,1.0,0.0,21,0.27,0.18,0.0,4
100293,49,1,0,0,118,0.0,0.03,0.07,4,0.02,0.07,0.0,0
100294,24,9,321,6698,10,0.0,1.0,0.0,37,1.0,0.0,0.0,4
100295,10,5,0,0,224,1.0,0.08,0.07,19,0.07,0.07,1.0,0
100296,24,9,203,334,33,0.0,1.0,0.0,255,1.0,0.0,0.0,4
100297,20,9,5131424,0,2,0.0,0.5,1.0,67,0.26,0.13,0.02,2
100298,49,5,0,0,192,1.0,0.02,0.06,14,0.05,0.07,1.0,0
100299,14,9,8,0,1,0.0,1.0,0.0,73,1.0,0.0,0.0,1
100300,20,9,491,0,2,0.0,1.0,0.0,12,0.05,0.02,0.0,4
100301,12,9,46,132,268,0.0,1.0,0.01,251,0.98,0.01,0.0,4
100302,58,5,0,0,155,1.0,0.1,0.06,15,0.06,0.06,1.0,0
100303,49,5,0,0,142,1.0,0.09,0.06,11,0.04,0.09,1.0,0
100304,20,9,245,0,2,0.0,1.0,0.0,83,0.29,0.24,0.0,4
100305,20,9,19,0,2,0.0,1.0,0.0,30,1.0,0.0,0.0,4
100306,11,5,0,0,221,1.0,0.08,0.05,17,0.07,0.06,1.0,0
100307,24,9,255,753,12,0.0,1.0,0.0,255,1.0,0.0,0.0,4
100308,12,9,42,42,1,0.0,1.0,0.0,238,0.93,0.01,0.0,4
100309,49,5,0,0,58,1.0,0.09,0.1,5,0.02,0.08,1.0,0
100310,54,9,7727,331,2,0.0,1.0,0.0,117,0.93,0.07,0.0,4
100311,18,5,0,0,56,1.0,0.25,0.07,56,0.22,0.02,1.0,0
100312,12,9,46,78,125,0.0,1.0,0.0,255,1.0,0.0,0.0,4
100313,24,9,319,3928,2,0.0,1.0,0.0,255,1.0,0.0,0.0,4
100314,19,9,860,2586,1,0.0,1.0,0.0,31,0.34,0.04,0.0,4
100315,29,5,0,0,218,1.0,0.0,0.07,1,0.0,0.08,1.0,0
100316,49,9,105,147,2,0.0,1.0,0.0,237,0.93,0.01,0.0,4
100317,68,1,0,0,2,0.0,0.5,1.0,1,0.0,1.0,0.0,1
100318,12,9,42,42,207,0.0,1.0,0.0,250,0.98,0.01,0.0,4
100319,33,5,0,0,189,1.0,0.01,0.06,2,0.01,0.06,1.0,0
100320,24,9,328,357,10,0.0,1.0,0.0,255,1.0,0.0,0.0,4
100321,21,5,0,0,275,1.0,0.03,0.06,8,0.03,0.06,1.0,0
100322,11,1,0,0,235,0.0,0.02,0.06,5,0.02,0.07,0.0,0
100323,66,5,0,0,128,1.0,0.05,0.06,15,0.06,0.07,1.0,0
100324,49,5,0,0,129,0.99,0.12,0.06,16,0.06,0.05,1.0,0
100325,20,9,192,0,2,0.0,1.0,0.0,42,0.27,0.46,0.0,4
100326,24,9,242,12986,3,0.0,1.0,0.0,255,1.0,0.0,0.0,4
100327,14,9,8,0,1,0.0,1.0,0.0,188,1.0,0.0,0.0,1
100328,24,9,202,274,24,0.0,1.0,0.0,255,1.0,0.0,0.0,4
100329,54,9,1950,331,1,0.0,1.0,0.0,200,0.94,0.03,0.0,4
100330,24,9,301,7177,10,0.0,1.0,0.0,255,1.0,0.0,0.0,4
100331,44,1,0,0,509,0.16,0.0,1.0,1,0.0,1.0,0.19,1
100332,15,9,1032,0,511,0.0,1.0,0.0,13,0.05,0.05,0.37,0
100333,15,9,520,0,121,0.0,1.0,0.0,255,1.0,0.0,0.0,0
100334,14,9,8,0,1,0.0,1.0,0.0,143,1.0,0.0,0.0,1
100335,24,9,297,1645,1,0.0,1.0,0.0,255,1.0,0.0,0.0,4
100336,54,9,1012,376,1,0.0,1.0,0.0,170,0.65,0.06,0.0,4
100337,35,5,0,0,205,1.0,0.02,0.06,10,0.04,0.06,1.0,0
100338,24,9,284,1600,12,0.0,1.0,0.0,255,1.0,0.0,0.0,4
100339,24,9,233,516,24,0.0,1.0,0.0,255,1.0,0.0,0.0,4
100340,24,9,242,17542,1,0.0,1.0,0.0,255,1.0,0.0,0.0,4
100341,14,9,30,0,1,0.0,1.0,0.0,131,1.0,0.0,0.0,4
100342,24,9,190,936,3,0.0,1.0,0.0,255,1.0,0.0,0.0,4
100343,24,5,0,0,2,0.5,1.0,0.0,223,1.0,0.0,0.01,4
100344,24,9,210,14424,2,0.0,1.0,0.0,255,1.0,0.0,0.0,4
100345,17,5,0,0,131,1.0,0.02,0.07,3,0.01,0.07,1.0,0
100346,20,9,1109,0,1,0.0,1.0,0.0,4,0.15,0.15,0.0,4
100347,24,9,341,279,1,0.0,1.0,0.0,221,0.87,0.01,0.0,4
100348,17,2,0,0,141,0.0,0.11,0.06,16,0.06,0.05,0.0,0
100349,49,4,0,0,1,0.0,1.0,0.0,1,0.0,0.62,0.0,1
100350,24,9,225,12922,6,0.0,1.0,0.0,255,1.0,0.0,0.0,4
100351,49,5,0,0,165,1.0,0.06,0.06,19,0.07,0.07,1.0,0
100352,15,9,1032,0,511,0.0,1.0,0.0,107,0.42,0.02,0.02,0
100353,19,5,0,0,288,1.0,0.0,0.06,4,0.02,0.06,1.0,0
100354,31,5,0,0,97,1.0,0.13,0.08,13,0.05,0.07,1.0,0
100355,49,9,105,146,7,0.0,0.14,0.29,230,0.9,0.01,0.0,4
100356,16,5,0,0,103,1.0,0.19,0.06,19,0.07,0.07,1.0,0
100357,49,1,0,0,133,0.0,0.14,0.06,19,0.09,0.06,0.0,0
100358,49,5,0,0,122,1.0,0.11,0.06,1,0.0,0.07,1.0,0
100359,12,9,43,43,34,0.0,1.0,0.0,254,1.0,0.01,0.0,4
100360,49,5,0,0,57,1.0,0.23,0.09,13,0.05,0.07,1.0,0
100361,24,9,255,1133,17,0.0,1.0,0.0,98,1.0,0.0,0.0,4
100362,49,5,0,0,228,1.0,0.06,0.04,14,0.16,0.09,0.98,0
100363,24,9,306,345,1,0.0,1.0,0.0,255,1.0,0.0,0.0,4
100364,20,5,0,0,77,1.0,0.25,0.05,56,0.25,0.03,0.99,0
100365,24,9,206,3159,27,0.0,1.0,0.0,255,1.0,0.0,0.0,4
100366,24,9,248,294,7,0.0,1.0,0.0,255,1.0,0.0,0.0,4
100367,20,9,2194619,0,2,0.0,1.0,0.0,49,0.29,0.06,0.0,4
100368,24,9,331,2109,17,0.0,1.0,0.0,255,1.0,0.0,0.0,4
100369,20,9,95,0,5,0.0,1.0,0.0,91,0.24,0.11,0.0,4
100370,66,2,0,0,120,0.0,0.06,0.07,7,0.03,0.08,0.0,0
100371,24,9,183,824,6,0.0,1.0,0.0,255,1.0,0.0,0.0,4
100372,24,9,177,35813,1,0.0,1.0,0.0,255,1.0,0.0,0.0,4
100373,54,8,1718,394,1,1.0,1.0,0.0,149,0.6,0.04,0.01,4
100374,46,5,0,0,295,1.0,0.06,0.06,19,0.07,0.07,1.0,0
100375,54,9,870,332,1,0.0,1.0,0.0,119,0.46,0.04,0.0,4
100376,49,5,0,0,287,1.0,0.05,0.06,8,0.03,0.09,1.0,0
100377,10,5,0,0,251,1.0,0.07,0.06,5,0.02,0.08,1.0,0
100378,14,9,18,0,1,0.0,1.0,0.0,141,1.0,0.0,0.0,1
100379,57,5,0,0,229,1.0,0.07,0.06,15,0.06,0.06,1.0,0
100380,24,9,210,7205,5,0.0,1.0,0.0,255,1.0,0.0,0.0,4
100381,24,9,318,259,3,0.0,1.0,0.0,255,1.0,0.0,0.0,4
100382,24,9,250,1931,7,0.0,1.0,0.0,255,1.0,0.0,0.0,4
100383,69,5,0,0,131,1.0,0.03,0.08,4,0.02,0.07,1.0,0
100384,15,9,1032,0,300,0.0,1.0,0.0,255,1.0,0.0,0.0,0
100385,54,9,1502,333,1,0.0,1.0,0.0,137,0.66,0.02,0.0,4
100386,44,9,146,0,1,0.0,1.0,0.0,1,0.0,0.55,0.0,4
100387,24,9,260,9571,1,0.0,1.0,0.0,255,1.0,0.0,0.0,4
100388,24,9,303,6224,4,0.0,1.0,0.0,255,1.0,0.0,0.0,4
100389,24,9,227,327,25,0.0,1.0,0.0,255,1.0,0.0,0.0,4
100390,24,9,303,1341,12,0.0,1.0,0.0,255,1.0,0.0,0.0,4
100391,24,9,350,338,3,0.0,1.0,0.0,255,1.0,0.0,0.0,4
100392,12,9,45,130,71,0.0,1.0,0.0,237,0.93,0.01,0.0,4
100393,12,9,45,74,125,0.0,1.0,0.0,255,1.0,0.0,0.0,4
100394,15,9,1032,0,511,0.0,1.0,0.0,130,0.51,0.02,0.01,0
100395,44,1,0,0,510,0.2,0.0,1.0,1,0.0,1.0,0.1,1
100396,49,1,0,0,89,0.0,0.17,0.07,28,0.11,0.05,0.0,0
100397,15,9,1032,0,511,0.0,1.0,0.0,70,0.27,0.15,0.0,0
100398,54,9,2150,372,1,0.0,1.0,0.0,199,0.7,0.11,0.01,4
100399,43,9,48,48,1,0.0,1.0,0.0,118,0.46,0.01,0.0,4
100400,49,5,0,0,140,1.0,0.05,0.06,7,0.03,0.05,1.0,0
100401,24,9,212,354,23,0.0,1.0,0.0,255,1.0,0.0,0.0,4
100402,12,9,46,46,178,0.0,1.0,0.0,255,1.0,0.0,0.0,4
100403,39,4,0,0,1,0.0,1.0,0.0,1,0.0,1.0,0.0,1
100404,24,5,0,0,52,1.0,0.35,0.08,58,0.23,0.03,1.0,0
100405,24,9,303,4705,12,0.0,1.0,0.0,255,1.0,0.0,0.0,4
100406,49,5,0,0,125,1.0,0.02,0.06,3,0.11,0.14,1.0,0
100407,24,9,360,11403,2,0.0,1.0,0.0,255,1.0,0.0,0.0,4
100408,5,1,0,0,201,0.0,0.0,0.07,1,0.0,0.07,0.0,0
100409,24,9,309,748,1,0.0,1.0,0.0,255,1.0,0.0,0.0,4
100410,24,9,186,1560,2,0.0,1.0,0.0,255,1.0,0.0,0.0,4
100411,24,9,298,1442,17,0.0,1.0,0.0,255,1.0,0.0,0.0,4
100412,54,9,698,332,1,0.0,1.0,0.0,105,0.7,0.03,0.0,4
100413,24,9,296,1664,8,0.0,1.0,0.0,255,1.0,0.0,0.0,4
100414,24,9,222,617,29,0.0,1.0,0.0,255,1.0,0.0,0.0,4
100415,12,9,111,43,295,0.0,1.0,0.01,151,0.82,0.01,0.0,4
100416,20,9,10261,0,8,0.0,1.0,0.0,46,0.23,0.02,0.0,4
100417,24,9,189,313,10,0.0,1.0,0.0,255,1.0,0.0,0.0,4
100418,12,9,43,126,157,0.0,1.0,0.0,255,1.0,0.0,0.0,4
100419,24,9,225,12884,11,0.0,1.0,0.0,59,1.0,0.0,0.0,4
100420,14,9,8,0,1,0.0,1.0,0.0,110,1.0,0.0,0.0,1
100421,20,9,7045,0,2,0.0,1.0,0.0,17,1.0,0.0,0.0,2
100422,24,9,329,1179,2,0.0,1.0,0.0,18,1.0,0.0,0.0,4
100423,14,9,8,0,1,0.0,1.0,0.0,241,1.0,0.0,0.0,1
100424,12,9,44,72,318,0.0,1.0,0.01,250,0.98,0.01,0.0,4
100425,47,9,35,130,1,0.0,1.0,0.0,6,0.03,0.04,0.0,4
100426,24,9,226,183,4,0.0,1.0,0.0,255,1.0,0.0,0.0,4
100427,49,4,0,0,1,0.0,1.0,0.0,1,0.0,0.43,0.0,1
100428,24,9,207,2346,6,0.0,1.0,0.0,255,1.0,0.0,0.0,4
100429,44,9,1,0,19,0.0,0.05,0.21,1,0.0,0.21,0.0,1
100430,49,9,28,0,81,0.0,1.0,0.0,81,0.53,0.03,0.0,0
100431,49,9,1,0,105,0.0,0.65,0.06,128,0.5,0.06,0.0,1
100432,24,9,302,1075,7,0.0,1.0,0.0,232,0.91,0.01,0.0,4
100433,24,9,248,71903,1,0.0,1.0,0.0,255,1.0,0.0,0.0,4
100434,12,9,33,0,1,0.0,1.0,0.0,29,0.13,0.08,0.02,4
100435,24,1,0,0,1,0.0,1.0,0.0,255,1.0,0.0,0.0,4
100436,18,2,0,0,1,0.0,1.0,0.0,3,0.03,0.05,0.0,4
100437,30,5,0,0,140,1.0,0.03,0.06,5,0.02,0.07,1.0,0
100438,49,4,1,0,2,0.0,1.0,0.0,2,0.01,0.22,0.0,1
100439,12,9,44,66,222,0.0,1.0,0.0,218,0.85,0.01,0.0,4
100440,24,9,335,3393,19,0.0,1.0,0.0,255,1.0,0.0,0.0,4
100441,18,9,8,364,2,0.0,0.5,1.0,3,0.01,0.05,0.0,4
100442,49,1,0,0,257,0.08,0.0,1.0,1,0.0,1.0,0.08,1
100443,20,9,12,0,1,0.0,1.0,0.0,10,0.04,0.61,0.0,4
100444,24,9,222,367,4,0.0,1.0,0.0,255,1.0,0.0,0.0,4
100445,26,1,0,0,127,0.0,0.03,0.07,4,0.02,0.07,0.0,0
100446,49,5,0,0,220,1.0,0.04,0.05,12,0.05,0.07,1.0,0
100447,59,5,0,0,109,1.0,0.05,0.06,7,0.03,0.08,1.0,0
100448,24,9,271,2699,2,0.0,1.0,0.0,255,1.0,0.0,0.0,4
100449,12,9,44,110,221,0.0,1.0,0.0,253,0.99,0.01,0.0,4
100450,18,5,0,0,8,1.0,0.25,0.25,55,0.22,0.04,1.0,0
100451,15,9,1032,0,511,0.0,1.0,0.0,147,0.58,0.03,0.0,0
100452,54,9,1393,329,1,0.0,1.0,0.0,155,0.76,0.18,0.0,4
100453,24,9,219,269,17,0.0,1.0,0.0,255,1.0,0.0,0.0,4
100454,24,9,296,354,30,0.0,1.0,0.0,255,1.0,0.0,0.0,4
100455,24,9,235,1718,4,0.0,1.0,0.0,255,1.0,0.0,0.0,4
100456,19,9,1174,2447,1,0.0,1.0,0.0,125,0.49,0.02,0.0,2
100457,12,9,45,73,321,0.0,1.0,0.01,251,0.98,0.01,0.0,4
100458,24,9,247,4192,10,0.0,1.0,0.0,255,1.0,0.0,0.0,4
100459,24,9,274,3315,4,0.0,1.0,0.0,255,1.0,0.0,0.0,4
100460,54,9,726,386,1,0.0,1.0,0.0,182,0.47,0.04,0.01,4
100461,12,9,43,73,311,0.0,1.0,0.0,254,1.0,0.01,0.0,4
100462,24,9,199,1705,22,0.0,1.0,0.0,255,1.0,0.0,0.0,4
100463,49,1,0,0,82,0.0,0.17,0.07,14,0.05,0.07,0.0,0
100464,49,10,0,0,1,1.0,1.0,0.0,1,0.01,0.85,0.88,1
100465,12,9,33,0,2,0.0,1.0,0.0,8,0.47,0.24,0.0,4
100466,54,9,1034,328,1,0.0,1.0,0.0,86,0.55,0.04,0.0,4
100467,24,9,213,1168,26,0.0,1.0,0.0,255,1.0,0.0,0.0,4
100468,49,5,0,0,280,1.0,0.03,0.06,7,0.03,0.09,1.0,0
100469,49,5,0,0,49,1.0,0.18,0.06,9,0.04,0.06,1.0,0
100470,2,5,0,0,229,1.0,0.0,0.06,1,0.0,0.07,1.0,0
100471,60,5,0,0,59,1.0,0.25,0.07,60,0.24,0.02,1.0,0
100472,24,9,54540,8314,2,0.0,1.0,0.0,28,1.0,0.0,0.0,0
100473,14,9,8,0,1,0.0,1.0,0.0,80,1.0,0.0,0.0,1
100474,12,9,46,46,132,0.0,1.0,0.0,255,1.0,0.0,0.0,4
100475,44,9,146,0,1,0.0,1.0,0.0,1,0.01,0.54,0.0,4
100476,54,9,1232,335,1,0.0,1.0,0.0,160,0.63,0.02,0.0,4
100477,49,5,0,0,127,1.0,0.1,0.06,4,0.02,0.07,1.0,0
100478,26,1,0,0,148,0.0,0.1,0.05,15,0.06,0.06,0.0,0
100479,29,1,0,0,252,0.0,0.06,0.06,16,0.06,0.07,0.0,0
100480,49,5,0,0,270,1.0,0.05,0.06,9,0.04,0.09,1.0,0
100481,24,9,342,286,9,0.0,1.0,0.0,255,1.0,0.0,0.03,4
100482,20,9,12,0,1,0.0,1.0,0.0,5,0.36,0.21,0.0,4
100483,24,9,304,2239,7,0.0,1.0,0.0,240,0.94,0.01,0.0,4
100484,20,9,3888,0,9,0.0,1.0,0.0,45,0.31,0.04,0.01,4
100485,44,9,146,105,2,0.0,1.0,0.0,3,0.01,0.53,0.0,4
100486,49,5,0,0,266,1.0,0.09,0.05,25,0.12,0.07,0.93,0
100487,54,9,922,334,1,0.0,1.0,0.0,132,0.52,0.08,0.0,4
100488,24,9,362,901,8,0.0,1.0,0.0,255,1.0,0.0,0.0,4
100489,24,9,196,5633,2,0.0,1.0,0.0,255,1.0,0.0,0.0,4
100490,49,5,0,0,80,1.0,0.03,0.06,19,0.07,0.08,1.0,0
100491,44,9,147,0,5,0.0,0.2,0.6,1,0.0,0.31,0.0,4
100492,24,9,301,456,6,0.0,1.0,0.0,255,1.0,0.0,0.0,4
100493,24,9,316,1823,6,0.0,1.0,0.0,253,1.0,0.0,0.0,4
100494,24,9,284,3591,3,0.0,1.0,0.0,255,1.0,0.0,0.0,4
100495,24,9,331,5541,1,0.0,1.0,0.0,255,1.0,0.0,0.0,4
100496,26,1,0,0,104,0.0,0.02,0.08,2,0.01,0.07,0.0,0
100497,54,9,1081,336,1,0.0,1.0,0.0,185,0.7,0.04,0.0,4
100498,49,9,28,0,18,0.0,1.0,0.0,18,0.07,0.02,0.0,0
100499,54,9,971,335,1,0.0,1.0,0.0,108,0.95,0.1,0.0,4
100500,49,5,0,0,253,1.0,0.08,0.06,1,0.0,0.09,1.0,0
100501,28,5,0,0,46,1.0,0.26,0.13,12,0.05,0.09,1.0,0
100502,24,9,206,585,8,0.0,1.0,0.0,255,1.0,0.0,0.0,4
100503,24,9,264,5170,2,0.0,1.0,0.0,255,1.0,0.0,0.0,4
100504,18,5,0,0,43,1.0,0.33,0.09,34,0.13,0.06,1.0,0
100505,21,5,0,0,25,1.0,0.04,0.16,1,0.0,0.08,1.0,0
100506,20,9,192,0,2,0.0,1.0,0.0,64,0.37,0.07,0.0,4
100507,49,5,0,0,186,1.0,0.13,0.04,25,0.1,0.05,1.0,0
100508,20,1,0,0,139,0.0,0.13,0.06,3,0.01,0.06,0.0,0
100509,42,5,0,0,141,1.0,0.11,0.06,15,0.06,0.07,1.0,0
100510,24,9,285,17602,24,0.0,1.0,0.0,255,1.0,0.0,0.0,4
100511,49,5,0,0,101,1.0,0.07,0.06,8,0.03,0.06,1.0,0
100512,55,5,0,0,254,1.0,0.06,0.06,14,0.05,0.05,1.0,0
100513,57,5,0,0,266,1.0,0.02,0.06,4,0.02,0.08,1.0,0
100514,24,9,383,9712,5,0.0,1.0,0.0,255,1.0,0.0,0.0,4
100515,24,9,205,276,20,0.0,1.0,0.0,255,1.0,0.0,0.0,4
100516,18,5,0,0,33,1.0,0.24,0.12,31,0.24,0.03,0.98,0
100517,20,9,334,0,2,0.0,1.0,0.0,39,0.8,0.2,0.0,2
100518,15,9,1032,0,511,0.0,1.0,0.0,168,0.66,0.03,0.0,0
100519,54,9,810,332,3,0.0,0.33,0.67,157,0.58,0.06,0.0,4
100520,24,9,362,457,20,0.0,1.0,0.0,255,1.0,0.0,0.0,4
100521,24,9,305,280,14,0.0,1.0,0.0,255,1.0,0.0,0.0,4
100522,46,5,0,0,203,1.0,0.01,0.07,2,0.01,0.07,1.0,0
100523,20,9,1376,0,2,0.0,1.0,0.0,101,0.4,0.03,0.0,4
100524,12,9,86,0,1,0.0,1.0,0.0,82,0.6,0.02,0.0,4
100525,24,9,231,1694,12,0.0,1.0,0.0,255,1.0,0.0,0.0,4
100526,24,9,209,1630,19,0.05,1.0,0.0,255,1.0,0.0,0.0,4
100527,24,9,354,198,1,0.0,1.0,0.0,247,1.0,0.0,0.0,4
100528,54,9,1240,343,1,0.0,1.0,0.0,144,0.52,0.1,0.0,4
100529,24,9,0,6378,3,0.33,1.0,0.0,255,1.0,0.0,0.0,4
100530,15,9,1032,0,306,0.0,1.0,0.0,255,1.0,0.0,0.0,0
100531,24,9,213,1528,4,0.0,1.0,0.0,255,1.0,0.0,0.0,4
100532,37,5,0,0,240,1.0,0.03,0.07,7,0.03,0.08,1.0,0
100533,12,9,77,44,152,0.0,1.0,0.0,162,0.64,0.01,0.0,4
100534,44,4,1,0,2,0.0,1.0,0.0,2,0.01,0.73,0.0,1
100535,24,9,218,12202,6,0.0,1.0,0.0,255,1.0,0.0,0.0,4
100536,49,5,0,0,110,1.0,0.08,0.06,27,0.11,0.06,1.0,0
100537,49,5,0,0,295,1.0,0.03,0.05,10,0.04,0.07,1.0,0
100538,49,9,100,0,2,0.0,1.0,0.0,30,0.17,0.01,0.0,1
100539,6,5,0,0,128,1.0,0.04,0.06,1,0.0,0.06,1.0,0
100540,24,9,254,755,17,0.0,1.0,0.0,255,1.0,0.0,0.0,4
100541,24,9,211,7960,2,0.0,1.0,0.0,255,1.0,0.0,0.0,4
100542,24,9,297,4123,15,0.0,1.0,0.0,255,1.0,0.0,0.0,4
100543,12,9,46,46,146,0.0,1.0,0.0,255,1.0,0.0,0.0,4
100544,24,9,259,3430,7,0.0,1.0,0.0,255,1.0,0.0,0.0,4
100545,54,9,747,327,1,0.0,1.0,0.0,173,0.8,0.04,0.0,4
100546,24,9,208,750,9,0.0,1.0,0.0,255,1.0,0.0,0.0,4
100547,20,9,245,0,2,0.0,0.5,1.0,62,0.84,0.12,0.0,4
100548,12,9,45,131,48,0.0,1.0,0.0,191,0.75,0.01,0.0,4
100549,14,9,64,0,2,0.0,1.0,0.0,1,0.01,0.08,0.01,4
100550,24,9,227,1383,11,0.0,1.0,0.0,255,1.0,0.0,0.0,4
100551,24,9,251,5814,1,0.0,1.0,0.0,246,0.96,0.01,0.0,4
100552,30,5,0,0,101,1.0,0.15,0.06,17,0.07,0.07,1.0,0
100553,69,5,0,0,133,1.0,0.1,0.05,13,0.05,0.05,1.0,0
100554,7,5,0,0,147,1.0,0.14,0.07,20,0.08,0.07,1.0,0
100555,49,9,28,0,117,0.85,0.15,0.06,17,0.07,0.94,0.09,0
100556,24,9,259,282,2,0.0,0.5,1.0,248,0.97,0.01,0.0,4
100557,35,5,0,0,241,1.0,0.02,0.06,5,0.02,0.07,1.0,0
100558,24,9,322,756,34,0.0,1.0,0.0,255,1.0,0.0,0.0,4
100559,14,9,8,0,1,0.0,1.0,0.0,41,1.0,0.0,0.0,1
100560,24,9,323,10293,2,0.0,1.0,0.0,255,1.0,0.0,0.0,4
100561,49,4,0,0,1,0.0,1.0,0.0,1,0.0,0.54,0.0,1
100562,29,5,0,0,199,1.0,0.08,0.06,15,0.06,0.06,1.0,0
100563,24,9,207,1344,4,0.0,1.0,0.0,255,1.0,0.0,0.0,4
100564,24,9,230,3864,6,0.0,1.0,0.0,255,1.0,0.0,0.0,4
100565,49,9,105,105,1,0.0,1.0,0.0,249,0.98,0.01,0.0,4
100566,19,9,1479,4152,1,0.0,1.0,0.0,59,0.23,0.02,0.0,4
100567,24,9,336,278,5,0.0,1.0,0.0,250,0.98,0.01,0.0,4
100568,24,9,306,415,1,0.0,1.0,0.0,255,1.0,0.0,0.0,4
100569,44,9,146,105,1,0.0,1.0,0.0,1,0.0,0.68,0.0,4
100570,49,9,105,147,2,0.0,1.0,0.0,249,0.98,0.01,0.0,4
100571,29,5,0,0,259,1.0,0.04,0.07,11,0.04,0.07,1.0,0
100572,39,5,0,0,209,1.0,0.02,0.07,20,0.08,0.06,1.0,0
